GeneID	Genome	Start	End	Strand	Annotation
UG_123	OBKV01000026	51150	51389	-	nan
UG_124	OBKV01000026	51340	51630	-	nan
UG_125	OBKV01000026	52259	52495	-	nan
UG_126	OBKV01000026	52459	52728	-	nan
UG_127	OBKV01000026	52721	52924	-	nan
OG_759	OBKV01000026	53483	53911	-	nan
UG_128	OBKV01000026	53911	54150	-	nan
UG_129	OBKV01000026	54267	54371	-	nan
OG_160	OBKV01000026	54666	55157	+	RepL
UG_130	OBKV01000026	55135	55377	+	nan
UG_131	OBKV01000026	56660	57085	-	nan
OG_802	OBKV01000026	57151	57402	-	nan
UG_132	OBKV01000026	57977	58195	-	nan
UG_133	OBKV01000026	58413	58913	-	nan
UG_134	OBKV01000026	59077	59316	-	nan
UG_135	OBKV01000026	60056	60373	-	nan
UG_136	OBKV01000026	60481	60969	-	nan
UG_137	OBKV01000026	61085	61543	-	nan
UG_138	OBKV01000026	61867	62412	-	nan
OG_4319	OBKV01000026	62817	63833	+	nan
UG_139	OBKV01000026	63925	64323	+	nan
OG_467	OBKV01000026	66117	66575	+	nan
OG_75	OBKV01000026	73827	74288	-	nan
UG_140	OBKV01000026	77718	78170	+	nan
OG_79	OBKV01000026	85519	86379	+	nan
UG_141	OBKV01000026	88272	88649	+	nan
UG_142	OBKV01000026	88642	88827	+	nan
UG_143	OBKV01000026	90265	91455	+	nan
UG_144	OBKV01000026	95927	97366	+	nan
UG_145	OBKV01000026	97370	97972	-	nan
UG_146	OBKV01000026	97991	98314	+	nan
UG_147	OBKV01000026	98302	98730	+	nan
UG_148	OBKV01000026	99020	99763	+	nan
UG_149	OBKV01000026	151032	151316	-	nan
UG_150	OBKV01000026	151316	151453	-	nan
UG_151	OBKV01000026	151407	151589	-	nan
UG_152	OBKV01000026	151589	151744	-	nan
UG_153	OBKV01000026	151737	151934	-	nan
UG_154	OBKV01000026	151934	152032	-	nan
UG_155	OBKV01000026	152034	152375	-	nan
UG_156	OBKV01000026	152375	152719	-	nan
UG_157	OBKV01000026	156808	156978	-	nan
OG_2510	OBKV01000026	156968	157735	-	nan
OG_4624	OBKV01000026	157722	158285	-	nan
UG_158	OBKV01000026	158269	158646	-	nan
UG_159	OBKV01000026	158883	159503	-	12z280_unk
UG_160	OBKV01000026	159496	159903	-	nan
UG_161	OBKV01000026	159896	160375	-	14z202_unk
UG_162	OBKV01000026	161583	161771	-	52eps
UG_163	OBKV01000026	161759	161941	-	nan
UG_164	OBKV01000026	162847	163038	-	nan
UG_165	OBKV01000026	163038	163229	-	nan
UG_166	OBKV01000026	163222	163395	-	nan
UG_167	OBKV01000026	163382	163564	-	nan
UG_168	OBKV01000026	163548	163736	-	nan
UG_169	OBKV01000026	163905	164093	-	nan
UG_170	OBKV01000026	164080	164565	-	nan
UG_171	OBKV01000026	164565	164693	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3430	OBLG01000146	9606	9773	+	nan
OG_265	OBLG01000146	16039	16254	+	nan
OG_3010	OBLG01000146	20065	21171	+	nan
OG_1019	OBLG01000146	21907	22005	+	nan
OG_3317	OBLG01000146	58858	59007	+	nan
OG_260	OBLG01000146	59457	59924	-	nan
OG_1218	OBLG01000146	60115	60420	-	nan
OG_577	OBLG01000146	65060	65383	-	nan
OG_3012	OBLG01000146	67375	67626	-	nan
OG_863	OBLG01000146	70046	70276	-	nan
OG_1160	OBLG01000146	82502	82720	-	nan
OG_261	OBLG01000146	83142	83624	-	nan
OG_732	OBLG01000146	83760	83900	-	nan
OG_3314	OBLG01000146	86285	86479	-	nan
OG_3428	OBLG01000146	87616	87981	-	nan
OG_3315	OBLG01000146	89237	89428	-	nan
OG_3348	OBLG01000146	90316	90531	-	nan
OG_1965	OBLG01000146	90639	91076	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1592	OBWI01000023	3524	3724	+	nan
OG_2259	OBWI01000023	4338	5357	+	59eps
OG_90	OBWI01000023	5426	8257	+	nan
OG_131	OBWI01000023	8257	11316	+	gene48
OG_1521	OBWI01000023	17953	18483	+	nan
OG_1591	OBWI01000023	18571	19149	+	nan
OG_4770	OBWI01000023	21673	21870	+	nan
OG_123	OBWI01000023	22203	22811	+	MUG113
OG_91	OBWI01000023	24991	25359	+	nan
OG_1522	OBWI01000023	26215	26442	+	nan
OG_1523	OBWI01000023	26439	26654	+	nan
OG_1524	OBWI01000023	28339	28644	+	nan
OG_1525	OBWI01000023	28662	29012	+	nan
OG_1037	OBWI01000023	29009	29320	+	nan
OG_1484	OBWI01000023	29359	29682	+	nan
OG_1526	OBWI01000023	37261	37818	+	nan
OG_4085	OBWI01000023	37908	38396	-	nan
OG_1527	OBWI01000023	38398	38631	-	nan
OG_1529	OBWI01000023	38639	38830	-	nan
OG_1530	OBWI01000023	38827	39540	-	nan
OG_1532	OBWI01000023	39533	40075	-	nan
OG_102	OBWI01000023	40072	41220	-	Dcm
OG_1533	OBWI01000023	41204	41512	-	nan
OG_4306	OBWI01000023	42111	42452	-	nan
OG_1535	OBWI01000023	42430	42735	-	nan
OG_1536	OBWI01000023	42736	43092	-	nan
OG_99	OBWI01000023	43089	44519	-	SNF2
OG_1537	OBWI01000023	44500	44898	-	nan
OG_1538	OBWI01000023	44910	45218	-	nan
OG_1539	OBWI01000023	45215	45388	-	nan
OG_1485	OBWI01000023	45385	46404	-	PDDEXK
OG_1540	OBWI01000023	46401	46760	-	nan
OG_1542	OBWI01000023	49131	49382	-	nan
OG_1486	OBWI01000023	49370	50083	-	46eps
OG_122	OBWI01000023	50311	50913	-	48eps
OG_1481	OBWI01000023	52031	52309	-	nan
OG_1927	OBWI01000023	52362	52928	-	DUF3268
OG_1543	OBWI01000023	52895	53152	-	nan
OG_1487	OBWI01000023	53485	54498	-	10eps
OG_1893	OBWI01000023	54521	55840	-	PDDEXK
OG_1488	OBWI01000023	55821	56294	-	12eps
OG_1545	OBWI01000023	56294	56524	-	nan
OG_2818	OBWI01000023	56517	56987	-	DUF4494
OG_1546	OBWI01000023	56999	57253	-	nan
OG_1892	OBWI01000023	57328	57996	-	13eps
OG_1489	OBWI01000023	57993	58196	-	nan
OG_4086	OBWI01000023	58216	58626	-	nan
OG_1517	OBWI01000023	58643	58903	-	nan
OG_1589	OBWI01000023	58910	59365	-	nan
OG_1590	OBWI01000023	59552	59803	-	nan
OG_1593	OBWI01000023	59811	60008	-	nan
OG_1594	OBWI01000023	60033	60344	-	nan
OG_1547	OBWI01000023	60365	60616	-	nan
OG_109	OBWI01000023	60641	61024	-	15eps
OG_1490	OBWI01000023	61334	62134	-	nan
OG_6	OBWI01000023	62147	62983	-	nan
OG_1550	OBWI01000023	63821	64483	-	nan
OG_1551	OBWI01000023	64502	64756	-	nan
OG_1553	OBWI01000023	64791	65090	-	18eps
OG_1552	OBWI01000023	65093	65287	-	18eps
OG_2988	OBWI01000023	67882	68172	-	nan
OG_2234	OBWI01000023	68181	69077	-	22eps
OG_1554	OBWI01000023	69089	69343	-	nan
OG_1493	OBWI01000023	69641	70033	-	23eps
OG_1483	OBWI01000023	70628	71437	-	nan
OG_1494	OBWI01000023	71449	71895	-	nan
OG_1555	OBWI01000023	71904	72218	-	nan
OG_1556	OBWI01000023	72250	72531	-	nan
OG_1557	OBWI01000023	72624	72812	-	nan
OG_1558	OBWI01000023	72799	73167	-	nan
OG_108	OBWI01000023	73154	73669	-	nan
OG_1559	OBWI01000023	73666	73917	-	nan
OG_1560	OBWI01000023	73997	74401	-	nan
OG_1561	OBWI01000023	74385	74858	-	nan
OG_1562	OBWI01000023	74860	75141	-	nan
OG_1563	OBWI01000023	75141	75524	-	nan
OG_1564	OBWI01000023	75539	75769	-	nan
OG_1495	OBWI01000023	75750	75998	-	nan
OG_3533	OBWI01000023	76062	76871	-	nan
OG_1498	OBWI01000023	76868	77122	-	nan
OG_1567	OBWI01000023	77242	77475	-	nan
OG_107	OBWI01000023	77651	77965	-	nan
OG_373	OBWI01000023	77974	78321	-	nan
OG_1587	OBWI01000023	78318	78722	-	nan
OG_2233	OBWI01000023	79059	79328	-	nan
OG_1568	OBWI01000023	79842	79934	-	nan
OG_1569	OBWI01000023	80232	80438	-	nan
OG_1570	OBWI01000023	80461	80631	-	nan
OG_1500	OBWI01000023	81213	81752	-	55eps
OG_1501	OBWI01000023	82821	83789	-	DHH
OG_49	OBWI01000023	83802	84359	-	PNP
OG_1571	OBWI01000023	84359	84769	-	nan
OG_155	OBWI01000023	84955	85611	+	BACON
OG_1572	OBWI01000023	85642	85911	-	nan
OG_1502	OBWI01000023	85908	86600	-	58eps
OG_4752	OBWI01000023	87127	87855	-	nan
OG_1573	OBWI01000023	88533	88781	-	nan
OG_1503	OBWI01000023	88837	89784	-	ssb
OG_1504	OBWI01000023	89798	90907	-	beta_clamp
OG_1505	OBWI01000023	91006	91539	-	28eps
OG_1574	OBWI01000023	91546	91980	-	29eps
OG_1575	OBWI01000023	91977	92225	-	nan
OG_1576	OBWI01000023	92230	92532	-	nan
OG_127	OBWI01000023	92529	93401	-	Thy1,ThyA
OG_1507	OBWI01000023	93477	93677	-	nan
OG_452	OBWI01000023	93749	94060	-	DUF2829
OG_1577	OBWI01000023	95758	97371	-	30eps
OG_83	OBWI01000023	97674	98114	+	31eps
OG_1508	OBWI01000023	98101	98550	+	32eps
OG_1214	OBWI01000023	98554	99291	+	33eps
OG_1509	OBWI01000023	99295	99576	+	34eps
OG_1578	OBWI01000023	99563	100084	+	35eps
OG_1579	OBWI01000023	100062	100400	+	37eps
OG_1789	OBWI01000023	103748	105004	+	InsQ_trans
OG_1040	OBWI01000023	109129	110829	+	MCP
OG_84	OBWI01000023	110906	111991	+	gene75
OG_85	OBWI01000023	111998	112672	+	gene74
OG_1212	OBWI01000023	112815	114803	+	1eps
OG_1510	OBWI01000023	114895	116637	+	2eps
OG_1580	OBWI01000023	116649	116933	+	nan
OG_1581	OBWI01000023	119383	119601	+	nan
OG_1511	OBWI01000023	122376	122963	+	60eps
OG_1582	OBWI01000023	122960	123412	+	nan
OG_907	OBWI01000023	123496	124374	+	62eps
OG_1512	OBWI01000023	124396	124722	+	63eps
OG_1513	OBWI01000023	124724	124975	+	nan
OG_86	OBWI01000023	124972	125610	+	BACON
OG_103	OBWI01000023	125613	127670	+	nan
OG_1583	OBWI01000023	129651	130004	+	64eps
OG_1584	OBWI01000023	129979	130257	+	nan
OG_1514	OBWI01000023	130241	130666	+	65eps
OG_87	OBWI01000023	130683	131069	+	66eps
OG_88	OBWI01000023	131086	131856	+	nan
OG_1585	OBWI01000023	136497	136619	+	nan
OG_461	OBWI01000023	136682	136849	+	nan
OG_1586	OBWI01000023	137067	137456	+	nan
OG_89	OBWI01000023	137453	138157	+	IHF_54
OG_459	OBWI01000023	138216	138965	-	nan
OG_1231	OBWI01000023	139111	139605	+	IHF_53
OG_581	OBWI01000023	140742	141638	+	Ttub
OG_1588	OBWI01000023	141635	141802	+	nan
OG_1515	OBWI01000023	142537	143667	+	43eps
OG_4674	OBWI01000023	144105	144578	+	nan
OG_3387	OBWI01000023	145335	145844	+	nan
OG_1790	OBWI01000023	152894	153976	+	InsQ_trans
GeneID	Genome	Start	End	Strand	Annotation
OG_2135	OBWJ01000088	46297	46569	-	nan
OG_2137	OBWJ01000088	47051	47380	-	nan
OG_2138	OBWJ01000088	47692	47949	-	nan
OG_1288	OBWJ01000088	48692	49150	-	nan
OG_2139	OBWJ01000088	49147	49329	-	nan
OG_4401	OBWJ01000088	49326	50156	-	nan
OG_327	OBWJ01000088	52220	52612	-	nan
OG_2143	OBWJ01000088	52652	52822	-	nan
OG_364	OBWJ01000088	69716	69931	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3757	OBYQ01000140	441	611	-	nan
UG_172	OBYQ01000140	3337	3558	-	nan
OG_3057	OBYQ01000140	5317	5460	-	nan
OG_4611	OBYQ01000140	12673	12858	+	nan
OG_3724	OBYQ01000140	91242	91382	+	nan
OG_4164	OBYQ01000140	92051	92176	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1499	OCHF01000011	2007	2261	+	nan
OG_2235	OCHF01000011	9494	9799	+	nan
OG_1782	OCHF01000011	18164	18910	+	nan
OG_1786	OCHF01000011	18917	19057	+	nan
OG_1781	OCHF01000011	19064	19309	+	nan
OG_2236	OCHF01000011	19666	19818	+	nan
OG_129	OCHF01000011	35598	36314	+	nan
OG_1779	OCHF01000011	49419	49589	-	nan
OG_1777	OCHF01000011	50569	50844	-	nan
OG_105	OCHF01000011	50841	51716	-	DUF2829
OG_4769	OCHF01000011	51740	52375	-	nan
OG_2237	OCHF01000011	52971	53345	+	nan
OG_1791	OCHF01000011	73092	73196	+	nan
OG_2238	OCHF01000011	148879	149049	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_173	OCHL01000028	5175	5420	-	nan
UG_174	OCHL01000028	5826	6431	-	nan
UG_175	OCHL01000028	7267	7920	-	nan
OG_4409	OCHL01000028	7929	8750	-	nan
UG_176	OCHL01000028	8796	9284	-	nan
OG_4410	OCHL01000028	9350	9613	-	nan
OG_2696	OCHL01000028	13286	13516	-	nan
UG_177	OCHL01000028	13581	13796	+	nan
UG_178	OCHL01000028	13720	13926	-	nan
UG_179	OCHL01000028	14020	14379	+	nan
OG_2457	OCHL01000028	27344	27586	+	nan
UG_180	OCHL01000028	39799	40188	+	nan
UG_181	OCHL01000028	40322	40609	+	nan
OG_2699	OCHL01000028	105368	105826	-	nan
OG_829	OCHL01000028	110279	110500	-	nan
OG_3427	OCHL01000028	116217	116552	-	nan
OG_38	OCHL01000028	122579	122887	-	12z151_unk
OG_4414	OCHL01000028	124314	124529	-	nan
UG_182	OCHL01000028	124520	124948	-	nan
UG_183	OCHL01000028	131245	131898	-	nan
OG_2712	OCHL01000028	145060	145281	-	nan
OG_2496	OCHL01000028	145278	145472	-	nan
OG_4412	OCHL01000028	148541	148756	-	nan
OG_2659	OCHL01000028	151322	151486	-	nan
OG_2375	OCHL01000028	157587	157745	-	nan
OG_1286	OCHL01000028	158080	158349	-	nan
UG_184	OCHL01000028	170823	170972	-	nan
UG_185	OCHL01000028	170979	171194	-	nan
OG_4413	OCHL01000028	171911	172120	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_186	OCHM01000051	29095	29223	+	nan
UG_187	OCHM01000051	29359	29544	-	nan
UG_188	OCHM01000051	29594	29800	-	nan
UG_189	OCHM01000051	34212	34961	-	nan
OG_3446	OCHM01000051	49681	50163	-	nan
OG_3351	OCHM01000051	50440	50670	-	nan
UG_190	OCHM01000051	51245	51532	-	nan
OG_730	OCHM01000051	51542	51712	-	nan
UG_191	OCHM01000051	52938	53081	-	nan
UG_192	OCHM01000051	53366	53548	+	nan
UG_193	OCHM01000051	53611	53745	+	nan
UG_194	OCHM01000051	53793	54020	-	nan
UG_195	OCHM01000051	54044	54547	-	nan
UG_196	OCHM01000051	55513	55959	+	nan
UG_197	OCHM01000051	59642	59974	+	nan
OG_181	OCHM01000051	79186	81051	+	nan
OG_1474	OCHM01000051	81064	81369	+	nan
UG_198	OCHM01000051	82335	82955	+	nan
OG_4599	OCHM01000051	82965	83249	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_669	OCLB01000002	4045	4323	+	nan
OG_668	OCLB01000002	4423	4533	+	nan
OG_667	OCLB01000002	4802	4990	+	nan
OG_665	OCLB01000002	4959	5141	+	nan
OG_663	OCLB01000002	13395	13634	+	nan
OG_163	OCLB01000002	15205	15639	+	nan
OG_661	OCLB01000002	61319	61462	-	nan
OG_3747	OCLB01000002	61485	61637	-	nan
OG_660	OCLB01000002	61637	61801	-	nan
OG_635	OCLB01000002	66558	66929	-	nan
OG_659	OCLB01000002	71675	72004	-	nan
OG_636	OCLB01000002	87285	87701	-	nan
OG_657	OCLB01000002	88701	88913	-	nan
OG_656	OCLB01000002	89758	89952	-	nan
OG_655	OCLB01000002	89976	90116	-	nan
OG_3750	OCLB01000002	90129	90296	-	nan
OG_3751	OCLB01000002	90348	90461	-	nan
OG_3749	OCLB01000002	90493	90660	-	nan
OG_654	OCLB01000002	91087	91452	-	nan
OG_653	OCLB01000002	91882	92046	-	nan
OG_634	OCLB01000002	92052	92213	-	nan
OG_4814	OCLB01000002	92217	92480	-	nan
OG_652	OCLB01000002	92477	92692	-	nan
OG_4156	OCLB01000002	92705	93181	-	nan
OG_650	OCLB01000002	94167	94562	-	nan
OG_3748	OCLB01000002	94950	95150	-	nan
OG_649	OCLB01000002	96804	97046	-	nan
OG_3752	OCLB01000002	97587	97925	-	nan
OG_647	OCLB01000002	97928	98050	-	nan
OG_3753	OCLB01000002	98053	98445	-	nan
OG_2915	OCLB01000002	98873	99058	-	nan
OG_646	OCLB01000002	99063	99242	-	nan
OG_645	OCLB01000002	99239	99373	-	nan
OG_644	OCLB01000002	99526	99834	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_199	OCLL01000003	22375	22470	-	nan
OG_3043	OCLL01000003	24564	26390	-	nan
OG_3044	OCLL01000003	26475	26918	-	nan
UG_200	OCLL01000003	27084	27794	-	nan
UG_201	OCLL01000003	30967	31080	-	nan
UG_202	OCLL01000003	33972	34061	+	nan
UG_203	OCLL01000003	91520	91651	-	nan
UG_204	OCLL01000003	91623	91730	-	nan
UG_205	OCLL01000003	92693	93256	-	nan
UG_206	OCLL01000003	93264	93362	-	nan
UG_207	OCLL01000003	93391	93606	-	nan
OG_3117	OCLL01000003	93603	94490	-	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
OG_2811	OFLY01000012	9886	10362	+	nan
OG_98	OFLY01000012	13454	13807	+	nan
OG_1783	OFLY01000012	13908	14222	+	nan
OG_2247	OFLY01000012	20367	20600	+	nan
OG_1778	OFLY01000012	47144	47347	-	nan
UG_208	OFLY01000012	51043	51165	+	nan
UG_209	OFLY01000012	105051	105140	-	nan
UG_210	OFLY01000012	144395	144541	+	nan
OG_2985	OFLY01000012	144538	144720	+	nan
OG_2812	OFLY01000012	146946	147113	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2919	OFMB01000041	92591	92716	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2537	OFMT01000010	116	457	-	nan
OG_2473	OFMT01000010	444	653	-	nan
OG_2472	OFMT01000010	1191	1430	-	nan
OG_2471	OFMT01000010	4615	5073	-	nan
OG_451	OFMT01000010	5094	5654	-	nan
OG_2470	OFMT01000010	6226	6477	-	nan
OG_2469	OFMT01000010	6484	6699	-	nan
OG_1803	OFMT01000010	6911	7015	-	nan
OG_2468	OFMT01000010	7015	7386	-	nan
OG_1822	OFMT01000010	8550	9509	-	nan
OG_2467	OFMT01000010	9617	9796	-	nan
OG_1366	OFMT01000010	10522	11115	-	nan
OG_3098	OFMT01000010	11270	11743	-	nan
OG_3931	OFMT01000010	11932	12081	-	nan
OG_2534	OFMT01000010	13177	13371	-	nan
OG_2533	OFMT01000010	13423	13869	-	nan
OG_2466	OFMT01000010	14188	14589	+	nan
OG_2465	OFMT01000010	14582	14722	+	nan
OG_2464	OFMT01000010	14742	15044	+	nan
OG_2463	OFMT01000010	15041	15355	+	nan
OG_2461	OFMT01000010	15339	15518	+	nan
OG_2460	OFMT01000010	15505	15873	+	nan
OG_2458	OFMT01000010	16497	16688	-	nan
OG_1217	OFMT01000010	18346	18669	+	nan
OG_1609	OFMT01000010	28600	30438	+	nan
OG_2456	OFMT01000010	30444	30656	+	nan
OG_2455	OFMT01000010	34362	34583	+	nan
OG_13	OFMT01000010	34594	41109	+	nan
OG_2454	OFMT01000010	42889	43311	+	nan
OG_2453	OFMT01000010	50515	50814	+	nan
OG_1020	OFMT01000010	53219	53431	+	nan
OG_2531	OFMT01000010	62796	63221	+	nan
OG_3932	OFMT01000010	64561	64671	+	nan
OG_2529	OFMT01000010	114571	114771	-	nan
OG_4607	OFMT01000010	115026	115925	-	nan
OG_2185	OFMT01000010	116205	116861	-	nan
OG_18	OFMT01000010	117340	117678	-	nan
OG_2527	OFMT01000010	117928	118131	-	11z283_unk
OG_2526	OFMT01000010	118133	118297	-	nan
OG_2525	OFMT01000010	120089	120532	-	nan
OG_619	OFMT01000010	122188	122364	-	nan
OG_2524	OFMT01000010	122711	123148	-	nan
OG_2523	OFMT01000010	123150	123296	-	nan
OG_2522	OFMT01000010	124064	124294	-	nan
OG_2521	OFMT01000010	124272	124529	-	nan
OG_1290	OFMT01000010	124526	125506	-	nan
OG_2514	OFMT01000010	125530	125754	-	nan
OG_2513	OFMT01000010	125757	126035	-	nan
OG_2512	OFMT01000010	128883	129728	-	nan
OG_3102	OFMT01000010	131633	131896	-	nan
OG_2509	OFMT01000010	133582	134076	-	nan
OG_2508	OFMT01000010	134073	134291	-	nan
OG_1256	OFMT01000010	134284	134937	-	nan
OG_3105	OFMT01000010	136132	136353	-	nan
OG_2507	OFMT01000010	136670	136990	-	nan
OG_2506	OFMT01000010	136987	137232	-	nan
OG_2505	OFMT01000010	137791	138345	-	nan
OG_2504	OFMT01000010	138342	138647	-	nan
OG_2503	OFMT01000010	138644	138985	-	nan
OG_2501	OFMT01000010	140411	140755	-	nan
OG_3090	OFMT01000010	143688	144278	-	nan
OG_2499	OFMT01000010	147236	147484	-	nan
OG_2498	OFMT01000010	148041	148253	-	nan
OG_2497	OFMT01000010	153037	153204	-	nan
OG_3933	OFMT01000010	155341	155433	-	nan
OG_2495	OFMT01000010	156133	156399	-	nan
OG_2493	OFMT01000010	160712	161218	-	nan
OG_3170	OFMT01000010	162364	162576	-	nan
OG_3091	OFMT01000010	162558	162704	-	nan
OG_1259	OFMT01000010	162818	163834	-	nan
OG_2491	OFMT01000010	164684	165079	-	nan
OG_2489	OFMT01000010	165072	165446	-	nan
OG_2488	OFMT01000010	165415	165732	-	nan
OG_2487	OFMT01000010	165734	165907	-	nan
OG_721	OFMT01000010	171311	171613	-	nan
OG_2483	OFMT01000010	171610	171933	-	nan
OG_1548	OFMT01000010	171926	172150	-	nan
OG_1245	OFMT01000010	172551	172877	-	nan
OG_2482	OFMT01000010	172995	173687	-	nan
OG_2480	OFMT01000010	173703	173966	-	nan
OG_2573	OFMT01000010	175318	175575	-	nan
OG_2481	OFMT01000010	175559	176137	-	nan
OG_3092	OFMT01000010	176137	176430	-	nan
OG_2479	OFMT01000010	176960	177145	-	nan
OG_2478	OFMT01000010	177471	177641	-	nan
OG_2477	OFMT01000010	179117	179353	-	nan
OG_2476	OFMT01000010	179558	179950	-	nan
OG_2475	OFMT01000010	180021	180380	-	nan
OG_3094	OFMT01000010	180383	180811	-	nan
OG_14	OFMT01000010	182618	183067	-	nan
OG_1747	OFMT01000010	183067	183474	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1957	OFMT01000022	41	343	-	nan
OG_1913	OFMT01000022	1727	1933	+	nan
UG_211	OFMT01000022	2913	3011	+	nan
OG_883	OFMT01000022	3076	3318	+	nan
OG_1894	OFMT01000022	3330	3602	+	nan
OG_3075	OFMT01000022	3665	4051	+	nan
OG_1565	OFMT01000022	4141	4371	+	nan
OG_1566	OFMT01000022	4391	4615	+	nan
OG_1914	OFMT01000022	4645	4950	+	nan
OG_1915	OFMT01000022	5207	5560	+	nan
OG_1916	OFMT01000022	5560	6069	+	nan
OG_1917	OFMT01000022	6778	7020	+	nan
OG_4725	OFMT01000022	7198	7749	+	nan
OG_42	OFMT01000022	7746	8171	+	nan
OG_1918	OFMT01000022	8173	8460	+	nan
OG_1919	OFMT01000022	8474	8638	+	15eps
OG_1920	OFMT01000022	8839	9870	+	42eps
OG_1953	OFMT01000022	9867	9959	+	nan
OG_1922	OFMT01000022	9996	10691	+	41eps
UG_212	OFMT01000022	12692	12832	+	nan
OG_1958	OFMT01000022	13048	13314	+	nan
OG_1959	OFMT01000022	13301	13489	+	nan
OG_95	OFMT01000022	14484	14795	+	nan
OG_1923	OFMT01000022	14797	15288	+	nan
OG_1895	OFMT01000022	15269	15568	+	nan
OG_670	OFMT01000022	17144	17386	+	nan
OG_340	OFMT01000022	17383	17796	+	nan
OG_94	OFMT01000022	17985	18470	+	52eps
OG_101	OFMT01000022	18484	18765	+	nan
OG_251	OFMT01000022	18777	19217	+	52eps
OG_1896	OFMT01000022	19214	19630	+	51eps
OG_4546	OFMT01000022	19664	19798	+	nan
OG_1924	OFMT01000022	20616	20855	+	nan
OG_2278	OFMT01000022	22104	22589	+	nan
OG_1925	OFMT01000022	22952	23233	+	nan
OG_1926	OFMT01000022	24317	24676	+	nan
OG_1802	OFMT01000022	27525	27812	+	ZnFn
OG_1928	OFMT01000022	28378	28683	+	nan
OG_1929	OFMT01000022	30679	31017	+	47eps
OG_1930	OFMT01000022	32281	32382	+	nan
OG_1931	OFMT01000022	32369	32797	+	45eps
OG_1933	OFMT01000022	33857	34453	+	44eps
OG_1934	OFMT01000022	34440	34616	+	nan
OG_3107	OFMT01000022	36938	37285	+	nan
OG_1935	OFMT01000022	37288	37509	+	nan
OG_2265	OFMT01000022	37525	37806	+	nan
OG_1520	OFMT01000022	38399	38725	+	nan
OG_1936	OFMT01000022	38727	39002	+	nan
OG_1937	OFMT01000022	40159	40491	+	nan
OG_1938	OFMT01000022	40488	40727	+	nan
OG_2279	OFMT01000022	40727	40927	+	nan
OG_1939	OFMT01000022	41005	41400	+	nan
OG_3410	OFMT01000022	41412	41621	+	nan
OG_2280	OFMT01000022	42675	42902	+	nan
OG_1940	OFMT01000022	42850	43338	+	nan
OG_1941	OFMT01000022	43339	43716	+	nan
OG_4780	OFMT01000022	43713	43919	+	nan
OG_4781	OFMT01000022	43900	44124	+	nan
OG_2281	OFMT01000022	44241	44744	+	nan
OG_4779	OFMT01000022	44886	45281	+	nan
OG_147	OFMT01000022	45531	46145	+	DEDDh
OG_1944	OFMT01000022	46142	46258	+	nan
OG_1945	OFMT01000022	46485	46940	+	nan
OG_1946	OFMT01000022	46913	47425	+	nan
OG_2266	OFMT01000022	47422	47577	+	nan
OG_93	OFMT01000022	47529	48023	+	nan
OG_3106	OFMT01000022	48036	48428	+	nan
OG_2267	OFMT01000022	49401	49847	+	nan
OG_476	OFMT01000022	50180	50542	+	nan
OG_3077	OFMT01000022	50903	51019	+	nan
OG_3076	OFMT01000022	51010	51276	+	nan
UG_213	OFMT01000022	51844	51966	+	nan
OG_92	OFMT01000022	60844	61122	-	nan
OG_1947	OFMT01000022	73052	73660	-	nan
OG_1900	OFMT01000022	84406	84783	-	nan
OG_471	OFMT01000022	84818	87418	-	lysozyme_gene42_IAS
OG_2258	OFMT01000022	87507	87683	-	nan
OG_1948	OFMT01000022	94426	94926	-	nan
OG_1954	OFMT01000022	98720	98821	-	nan
UG_214	OFMT01000022	99051	99251	-	nan
OG_1949	OFMT01000022	105361	105594	-	64eps
OG_1950	OFMT01000022	105594	105995	-	64eps
OG_463	OFMT01000022	107026	107709	-	KilA_N
OG_1951	OFMT01000022	107853	108113	-	nan
OG_1952	OFMT01000022	109836	110339	-	61eps
OG_3081	OFMT01000022	111988	112113	-	nan
OG_4777	OFMT01000022	112118	113494	-	5eps
OG_4776	OFMT01000022	113487	115103	-	5eps
OG_4775	OFMT01000022	115100	116665	-	5eps
OG_1902	OFMT01000022	134093	134413	-	37eps
OG_1903	OFMT01000022	135944	136477	-	35eps
OG_110	OFMT01000022	141680	142666	+	RecA,LAGLIDADG
OG_1904	OFMT01000022	142669	143028	+	nan
OG_1905	OFMT01000022	143030	143296	+	nan
OG_3074	OFMT01000022	143293	144480	+	Pept
OG_1906	OFMT01000022	147062	147319	+	nan
OG_1907	OFMT01000022	147319	147867	+	nan
OG_478	OFMT01000022	147839	148447	+	nan
OG_82	OFMT01000022	148440	148754	+	nan
OG_1901	OFMT01000022	148751	149350	+	Pept_C1
